pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_eqt,st_spectype,st_teff,disc_pubdate,pl_orbsmax
"Kepler-169 d","Kepler-169",3.760,,8.34811000,1.09100000000e+03,,5058.00,"2014-03",0.078000
"Kepler-169 d","Kepler-169",,,8.34819209,,,4930.00,"2014-03",
"Kepler-169 d","Kepler-169",1.394,,,,,5046.00,"2014-03",
"Kepler-684 b","Kepler-684",,,6.77029913,,,5435.15,"2016-05",
"Kepler-684 b","Kepler-684",2.770,,6.77030038,8.12000000000e+02,,5653.00,"2016-05",0.064000
"Kepler-684 b","Kepler-684",3.360,,6.77030201,,,5493.00,"2016-05",
"Kepler-684 b","Kepler-684",2.660,,6.77030201,8.13000000000e+02,,5666.00,"2016-05",0.064000
"Kepler-684 b","Kepler-684",3.500,,6.77027800,8.98000000000e+02,,5766.00,"2016-05",0.069000
"Kepler-684 b","Kepler-684",,,6.77027155,,,5435.15,"2016-05",
"Kepler-684 b","Kepler-684",5.751,,,,,5659.00,"2016-05",
"Kepler-684 b","Kepler-684",2.660,,6.77030201,8.13000000000e+02,,5666.00,"2016-05",0.064000
"Kepler-684 b","Kepler-684",2.660,,6.77030201,8.13000000000e+02,,5666.00,"2016-05",0.064000
"Kepler-684 b","Kepler-684",,,6.77030038,,,5435.15,"2016-05",
"Kepler-169 f","Kepler-169",2.843,,,,,5046.00,"2014-03",
"Kepler-169 f","Kepler-169",3.120,,87.09059940,3.66000000000e+02,,5173.00,"2014-03",0.364400
"Kepler-169 f","Kepler-169",2.550,,87.09059940,,,5070.00,"2014-03",
"Kepler-169 f","Kepler-169",3.120,,87.09059940,3.66000000000e+02,,5173.00,"2014-03",0.364400
"Kepler-169 f","Kepler-169",2.580,,87.09019500,,,4997.00,"2014-03",0.359000
"Kepler-169 f","Kepler-169",,,87.09046342,,,4930.00,"2014-03",
"Kepler-169 f","Kepler-169",2.411,,87.09059940,,,5046.00,"2014-03",0.360780
"Kepler-169 f","Kepler-169",,,87.09125940,,,4930.00,"2014-03",
"Kepler-169 f","Kepler-169",,,87.09056794,,,4930.00,"2014-03",
"Kepler-169 f","Kepler-169",7.320,,87.09086000,4.98000000000e+02,,5058.00,"2014-03",0.374000
"Kepler-169 f","Kepler-169",2.950,,87.09125940,3.21000000000e+02,,5001.00,"2014-03",0.357900
"Kepler-169 f","Kepler-169",3.120,,87.09059940,3.66000000000e+02,,5173.00,"2014-03",0.364400
"Kepler-171 d","Kepler-171",2.220,,39.60340000,4.97000000000e+02,,5456.00,"2014-03",0.220800
"Kepler-171 d","Kepler-171",,,39.59686550,,,5521.00,"2014-03",
"Kepler-171 d","Kepler-171",,,39.60340000,,,5521.00,"2014-03",
"Kepler-171 d","Kepler-171",1.890,,39.59551900,,,5642.00,"2014-03",0.223000
"Kepler-171 d","Kepler-171",2.360,,39.60275510,,,5949.00,"2014-03",
"Kepler-171 d","Kepler-171",1.840,,39.60275510,4.83000000000e+02,,5641.00,"2014-03",0.220200
"Kepler-171 d","Kepler-171",,,39.60662934,,,5521.00,"2014-03",
"Kepler-171 d","Kepler-171",2.045,,39.60275510,,,5529.00,"2014-03",0.225830
"Kepler-171 d","Kepler-171",1.940,,39.59492000,4.80000000000e+02,,5632.00,"2014-03",0.222000
"Kepler-171 d","Kepler-171",1.840,,39.60275510,4.83000000000e+02,,5641.00,"2014-03",0.220200
"Kepler-171 d","Kepler-171",2.204,,,,,5529.00,"2014-03",
"Kepler-171 d","Kepler-171",1.840,,39.60275510,4.83000000000e+02,,5641.00,"2014-03",0.220200
"Kepler-172 e","Kepler-172",3.000,,35.11836000,5.40000000000e+02,,5540.00,"2014-03",0.199000
"Kepler-172 e","Kepler-172",3.260,,35.11844320,5.50000000000e+02,,5527.00,"2014-03",0.207400
"Kepler-172 e","Kepler-172",2.410,,35.11852260,5.49000000000e+02,,5583.00,"2014-03",0.203000
"Kepler-172 e","Kepler-172",,,35.11885770,,,5429.00,"2014-03",
"Kepler-172 e","Kepler-172",2.760,,35.11873600,,,5526.00,"2014-03",0.211000
"Kepler-172 e","Kepler-172",2.410,,35.11852260,5.49000000000e+02,,5583.00,"2014-03",0.203000
"Kepler-172 e","Kepler-172",2.470,,35.11852260,,,5599.00,"2014-03",
"Kepler-172 e","Kepler-172",3.287,,,,,5613.00,"2014-03",
"Kepler-172 e","Kepler-172",2.410,,35.11852260,5.49000000000e+02,,5583.00,"2014-03",0.203000
"Kepler-172 e","Kepler-172",,,35.11844320,,,5429.00,"2014-03",
"Kepler-172 e","Kepler-172",2.501,,35.11852260,,,5613.00,"2014-03",0.215500
"Kepler-174 d","Kepler-174",,,247.35368200,,,4724.00,"2014-03",
"Kepler-174 d","Kepler-174",2.100,,247.35426500,1.94000000000e+02,,4590.00,"2014-03",0.644800
"Kepler-174 d","Kepler-174",,,247.35450000,,,4724.00,"2014-03",
"Kepler-174 d","Kepler-174",2.220,,247.35030000,1.95000000000e+02,,4565.00,"2014-03",0.652000
"Kepler-174 d","Kepler-174",2.565,,247.35426500,,,4693.00,"2014-03",
"Kepler-174 d","Kepler-174",2.100,,247.35426500,1.94000000000e+02,,4590.00,"2014-03",0.644800
"Kepler-174 d","Kepler-174",2.360,,247.35426500,,,4949.00,"2014-03",
"Kepler-174 d","Kepler-174",2.572,,,,,4693.00,"2014-03",
"Kepler-174 d","Kepler-174",2.190,,247.35373000,,,4880.00,"2014-03",0.677000
"Kepler-174 d","Kepler-174",2.290,,247.35491400,2.12000000000e+02,,4859.00,"2014-03",0.663900
"Kepler-174 d","Kepler-174",2.100,,247.35426500,1.94000000000e+02,,4590.00,"2014-03",0.644800
"Kepler-174 d","Kepler-174",,,247.35491400,,,4724.00,"2014-03",
"Kepler-174 d","Kepler-174",,,247.35205352,,,4724.00,"2014-03",
"Kepler-589 c","Kepler-589",1.090,,3.52467000,1.07000000000e+03,,5337.00,"2022-02",0.042000
"Kepler-589 c","Kepler-589",,,3.52467888,,,5262.00,"2022-02",
"Kepler-589 c","Kepler-589",1.460,,3.52467888,1.09800000000e+03,,5372.00,"2022-02",0.042600
"Kepler-589 c","Kepler-589",1.100,,3.52468054,1.09900000000e+03,,5372.00,"2022-02",0.042600
"Kepler-589 c","Kepler-589",1.117,,3.52466011,,,5372.00,"2022-02",
"Kepler-589 c","Kepler-589",1.100,,3.52468054,1.09900000000e+03,,5372.00,"2022-02",0.042600
"Kepler-589 c","Kepler-589",1.100,,3.52468054,1.09900000000e+03,,5372.00,"2022-02",0.042600
"Kepler-603 d","Kepler-603",1.220,,6.21712920,9.76000000000e+02,,5960.00,"2016-05",0.065800
"Kepler-603 d","Kepler-603",1.410,,6.21716800,9.75000000000e+02,,5956.00,"2016-05",0.067000
"Kepler-603 d","Kepler-603",1.220,,6.21712920,9.76000000000e+02,,5960.00,"2016-05",0.065800
"Kepler-603 d","Kepler-603",2.332,,,,,5854.00,"2016-05",
"Kepler-603 d","Kepler-603",1.810,,6.21716039,1.09800000000e+03,,5751.00,"2016-05",0.066600
"Kepler-603 d","Kepler-603",2.070,,6.21712920,,,5854.00,"2016-05",0.071170
"Kepler-603 d","Kepler-603",1.320,,6.21712920,,,5808.00,"2016-05",
"Kepler-603 d","Kepler-603",,,6.21716039,,,5825.00,"2016-05",
"Kepler-603 d","Kepler-603",,,6.21720925,,,5825.00,"2016-05",
"Kepler-603 d","Kepler-603",1.220,,6.21712920,9.76000000000e+02,,5960.00,"2016-05",0.065800
"Kepler-605 c","Kepler-605",0.845,,,,,5350.00,"2016-05",
"Kepler-605 c","Kepler-605",,,2.35895621,,,5432.54,"2016-05",
"Kepler-605 c","Kepler-605",0.960,,2.35895240,1.27800000000e+03,,5300.00,"2016-05",0.033000
"Kepler-605 c","Kepler-605",0.740,,2.35900200,1.14500000000e+03,,5390.00,"2016-05",0.033000
"Kepler-605 c","Kepler-605",0.841,,2.35895152,,,5350.00,"2016-05",0.033360
"Kepler-605 c","Kepler-605",0.860,,2.35895152,,,5462.00,"2016-05",
"Kepler-605 c","Kepler-605",0.800,,2.35895152,1.18300000000e+03,,5438.00,"2016-05",0.033700
"Kepler-605 c","Kepler-605",0.800,,2.35895152,1.18300000000e+03,,5438.00,"2016-05",0.033700
"Kepler-605 c","Kepler-605",,,2.35895240,,,5432.54,"2016-05",
"Kepler-605 c","Kepler-605",0.800,,2.35895152,1.18300000000e+03,,5438.00,"2016-05",0.033700
"Kepler-610 c","Kepler-610",2.630,,151.86392000,3.18000000000e+02,,5713.00,"2016-05",0.559400
"Kepler-610 c","Kepler-610",2.630,,151.86392000,3.18000000000e+02,,5713.00,"2016-05",0.559400
"Kepler-610 c","Kepler-610",2.410,,151.86394900,3.18000000000e+02,,5713.00,"2016-05",0.559400
"Kepler-610 c","Kepler-610",3.300,,151.86392000,,,5943.00,"2016-05",
"Kepler-610 c","Kepler-610",,,151.86383320,,,5581.00,"2016-05",
"Kepler-610 c","Kepler-610",,,151.86547622,,,5581.00,"2016-05",
"Kepler-610 c","Kepler-610",2.340,,,,,5716.00,"2016-05",
"Kepler-610 c","Kepler-610",2.140,,151.86540000,3.08000000000e+02,,5659.00,"2016-05",0.546000
"Kepler-610 c","Kepler-610",,,151.86394900,,,5581.00,"2016-05",
"Kepler-610 c","Kepler-610",2.630,,151.86392000,3.18000000000e+02,,5713.00,"2016-05",0.559400
"Kepler-191 b","Kepler-191",1.340,,9.93967857,7.01000000000e+02,,5275.00,"2014-03",0.086700
"Kepler-191 b","Kepler-191",1.380,,9.93954300,6.76000000000e+02,,5235.00,"2014-03",0.085000
"Kepler-191 b","Kepler-191",1.340,,9.93963200,,,5282.00,"2014-03",0.087000
"Kepler-191 b","Kepler-191",1.340,,9.93967857,7.01000000000e+02,,5275.00,"2014-03",0.086700
"Kepler-191 b","Kepler-191",,,9.93970078,,,5144.15,"2014-03",
"Kepler-191 b","Kepler-191",1.287,,9.93967857,,,5191.00,"2014-03",0.085990
"Kepler-191 b","Kepler-191",1.400,,9.93967857,,,5215.00,"2014-03",
"Kepler-191 b","Kepler-191",1.930,,9.93962361,7.22000000000e+02,,5105.00,"2014-03",0.084400
"Kepler-191 b","Kepler-191",,,9.93951745,,,5144.15,"2014-03",
"Kepler-191 b","Kepler-191",1.340,,9.93967857,7.01000000000e+02,,5275.00,"2014-03",0.086700
"Kepler-191 b","Kepler-191",,,9.93962361,,,5144.15,"2014-03",
"Kepler-192 d","Kepler-192",1.161,,,,,5527.00,"2016-05",
"Kepler-192 d","Kepler-192",0.890,,6.47027579,8.62000000000e+02,,5543.00,"2016-05",0.065400
"Kepler-192 d","Kepler-192",0.910,,6.47052000,8.48000000000e+02,,5524.00,"2016-05",0.066000
"Kepler-192 d","Kepler-192",1.070,,6.47027579,,,5527.00,"2016-05",0.068600
"Kepler-192 d","Kepler-192",,,6.47029641,,,5500.71,"2016-05",
"Kepler-192 d","Kepler-192",0.890,,6.47027579,8.62000000000e+02,,5543.00,"2016-05",0.065400
"Kepler-192 d","Kepler-192",1.020,,6.47027579,,,5487.00,"2016-05",
"Kepler-192 d","Kepler-192",,,6.47027706,,,5500.71,"2016-05",
"Kepler-192 d","Kepler-192",1.150,,6.47027706,9.26000000000e+02,,5475.00,"2016-05",0.066800
"Kepler-192 d","Kepler-192",0.890,,6.47027579,8.62000000000e+02,,5543.00,"2016-05",0.065400
"Kepler-117 c","Kepler-117",,,50.79035891,,,6100.39,"2014-03",
"Kepler-117 c","Kepler-117",9.160,,50.79034619,5.80000000000e+02,,6466.00,"2014-03",0.285800
"Kepler-117 c","Kepler-117",12.341,584.78000,50.79039100,7.04000000000e+02,"F8 V",6150.00,"2014-03",0.280400
"Kepler-117 c","Kepler-117",12.148,,50.79034619,,,6085.00,"2014-03",0.283710
"Kepler-117 c","Kepler-117",9.940,,50.79034619,,,6170.00,"2014-03",
"Kepler-117 c","Kepler-117",,,50.79034648,,,6100.39,"2014-03",
"Kepler-117 c","Kepler-117",,,50.79039120,,,6100.39,"2014-03",
"Kepler-117 c","Kepler-117",10.600,,50.79034648,6.12000000000e+02,,6163.00,"2014-03",0.277600
"Kepler-117 c","Kepler-117",9.160,,50.79034619,5.80000000000e+02,,6466.00,"2014-03",0.285800
"Kepler-117 c","Kepler-117",9.160,,50.79034619,5.80000000000e+02,,6466.00,"2014-03",0.285800
"Kepler-117 c","Kepler-117",11.300,,50.79041200,,,6169.00,"2014-03",0.287000
"Kepler-117 c","Kepler-117",12.209,,,,,6085.00,"2014-03",
"Kepler-117 c","Kepler-117",8.750,,50.79056300,5.68000000000e+02,,6438.00,"2014-03",0.284000
"Kepler-616 d","Kepler-616",2.620,,51.06724950,4.99000000000e+02,,6004.00,"2022-02",0.274900
"Kepler-616 d","Kepler-616",2.653,,51.06740189,,,6004.00,"2022-02",
"Kepler-616 d","Kepler-616",2.620,,51.06724950,4.99000000000e+02,,6004.00,"2022-02",0.274900
"Kepler-616 d","Kepler-616",,,51.06743550,,,5556.24,"2022-02",
"Kepler-616 d","Kepler-616",1.810,,25.53327000,6.12000000000e+02,,5969.00,"2022-02",0.171000
"Kepler-616 d","Kepler-616",,,25.53370554,,,5556.24,"2022-02",
"Kepler-616 d","Kepler-616",2.620,,51.06724950,4.99000000000e+02,,6004.00,"2022-02",0.274900
"Kepler-616 d","Kepler-616",2.440,,51.06743550,4.99000000000e+02,,6004.00,"2022-02",0.274900
"Kepler-194 d","Kepler-194",2.357,,52.81472840,,,5710.00,"2014-03",0.269900
"Kepler-194 d","Kepler-194",2.430,,52.81476000,5.18000000000e+02,,6107.00,"2014-03",0.280000
"Kepler-194 d","Kepler-194",,,52.81480510,,,5731.00,"2014-03",
"Kepler-194 d","Kepler-194",2.334,,,,,5710.00,"2014-03",
"Kepler-194 d","Kepler-194",2.410,,52.81472840,5.16000000000e+02,,6085.00,"2014-03",0.272200
"Kepler-194 d","Kepler-194",,,52.81478933,,,5731.00,"2014-03",
"Kepler-194 d","Kepler-194",2.410,,52.81472840,5.16000000000e+02,,6085.00,"2014-03",0.272200
"Kepler-194 d","Kepler-194",3.330,,52.81480510,5.62000000000e+02,,5565.00,"2014-03",0.274600
"Kepler-194 d","Kepler-194",,,52.81502997,,,5731.00,"2014-03",
"Kepler-194 d","Kepler-194",2.670,,52.81472840,,,5965.00,"2014-03",
"Kepler-194 d","Kepler-194",2.400,,52.81497300,,,6089.00,"2014-03",0.275000
"Kepler-194 d","Kepler-194",2.410,,52.81472840,5.16000000000e+02,,6085.00,"2014-03",0.272200
